arxiv_id,title,domain,year,doi,citation_count,impact_indicators
1710.05832,Multi-messenger Observations of a Binary Neutron Star Merger,Physics,2017,10.3847/2041-8213/aa91c9,Highly Cited,First NS merger; EM counterpart
1310.8214,Search for Dark Matter Annihilation in the Milky Way,Physics,2013,10.1103/PhysRevLett.111.241301,Highly Cited,Fermi-LAT dark matter
2227.00028,Deep Learning Advances in Drug Discovery,Computer Science,2022,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1320.00041,Search for Long-lived Particles in 2013 LHC Data,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
2026.00014,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2020,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
0623.00006,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2006,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
1212.5226,Planck 2013 Results. I. Overview of Products and Scientific Results,Cosmology,2013,10.1051/0004-6361/201321529,Highly Cited,Planck 2013
1906.11242,First M87 Event Horizon Telescope Results. V. Physical Origin of the Asymmetric Ring,Astronomy,2019,10.3847/2041-8213/ab0f43,Highly Cited,Black hole physics
2324.00041,Discovery of Dirac Semimetals: Theory and Experiment,Physics,2023,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1727.00003,Deep Learning Advances in Protein Folding,Computer Science,2017,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1521.00039,Large-Scale Structure from the LSST Survey,Cosmology,2015,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1926.00022,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2019,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
